-4 -3.955 -3.91 -3.865 -3.82 -3.775 -3.73 -3.685 -3.64 -3.595 -3.55 -3.505 -3.46 -3.415 -3.37 -3.325 -3.28 -3.235 -3.19 -3.145 -3.1 -3.055 -3.01 -2.965 -2.92 -2.875 -2.83 -2.785 -2.74 -2.695 -2.65 -2.605 -2.56 -2.515 -2.47 -2.425 -2.38 -2.335 -2.29 -2.245 -2.2 -2.155 -2.11 -2.065 -2.02 -1.975 -1.93 -1.885 -1.84 -1.795 -1.75 -1.705 -1.66 -1.615 -1.57 -1.525 -1.48 -1.435 -1.39 -1.345 -1.3 -1.255 -1.21 -1.165 -1.12 -1.075 -1.03 -0.985 -0.94 -0.895 -0.85 -0.805 -0.76 -0.715 -0.67 -0.625 -0.58 -0.535 -0.49 -0.445 -0.4 -0.355 -0.31 -0.265 -0.22 -0.175 -0.13 -0.085 -0.04 0.005 0.05 0.095 0.14 0.185 0.23 0.275 0.32 0.365 0.41 0.455 0.5 
-2 -1.945 -1.89 -1.835 -1.78 -1.725 -1.67 -1.615 -1.56 -1.505 -1.45 -1.395 -1.34 -1.285 -1.23 -1.175 -1.12 -1.065 -1.01 -0.955 -0.9 -0.845 -0.79 -0.735 -0.68 -0.625 -0.57 -0.515 -0.46 -0.405 -0.35 -0.295 -0.24 -0.185 -0.13 -0.075 -0.02 0.035 0.09 0.145 0.2 0.255 0.31 0.365 0.42 0.475 0.53 0.585 0.64 0.695 0.75 0.805 0.86 0.915 0.97 1.025 1.08 1.135 1.19 1.245 1.3 1.355 1.41 1.465 1.52 1.575 1.63 1.685 1.74 1.795 1.85 1.905 1.96 2.015 2.07 2.125 2.18 2.235 2.29 2.345 2.4 2.455 2.51 2.565 2.62 2.675 2.73 2.785 2.84 2.895 2.95 3.005 3.06 3.115 3.17 3.225 3.28 3.335 3.39 3.445 3.5 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 2.4034e-15 
